ID_1,LIB_1,AU2010,LIBAU2010,SURF_1,POP2010_1,MEN2010_1,ID_2,LIB_2,DEP,SURF_2,POP2010_2,MEN2010_2,geometry
13109,Simiane-Collongue,003,Marseille-Aix-en-Provence,30.36926,5435.0,1996.0,13109,Simiane-Collongue,13,30.36926,5435.0,1996.0,"POLYGON ((5.392716445626132 43.41649576926468, 5.414667468348407 43.42173349204099, 5.418515646695031 43.42778630282644, 5.417182564487701 43.43458378769451, 5.445013220640208 43.44741627966742, 5.44987504966663 43.43861152004904, 5.46434490698477 43.43006511919883, 5.477378812626358 43.41210825276313, 5.475392379569122 43.39146030180308, 5.447505157885458 43.38697410945213, 5.439818849457546 43.39023475126636, 5.42457371051909 43.38341246319924, 5.409414375360976 43.39064512466791, 5.398091339971531 43.40058994668068, 5.392716445626132 43.41649576926468))"
13240,Septèmes-les-Vallons,003,Marseille-Aix-en-Provence,17.636979,11209.0,4447.28,13240,b'Sept\xe8mes-les-Vallons',13,17.636979,11209.0,4447.28,"POLYGON ((5.343634545705984 43.39886695136518, 5.345536989195882 43.40524294062753, 5.348255542136216 43.408054635658, 5.362299030105055 43.4088030103777, 5.379292987036449 43.41464085775298, 5.392716445626132 43.41649576926468, 5.398091339971531 43.40058994668068, 5.409414375360976 43.39064512466791, 5.42457371051909 43.38341246319924, 5.41516859337397 43.37866382897542, 5.391623649808713 43.37207615969766, 5.377976929349733 43.37055922848777, 5.377116257296262 43.38378099698502, 5.371479018832495 43.38860323165603, 5.350373341049701 43.38250241405356, 5.343634545705984 43.39886695136518))"
13016,Marseille-XVI,003,Marseille-Aix-en-Provence,14.312637,17133.0,6978.57,13016,Marseille-XVI,13,14.312637,17133.0,6978.57,"POLYGON ((5.27878488897041 43.38046964802309, 5.300135400741825 43.38706489960315, 5.319187884052383 43.37202419822751, 5.332278900932961 43.37144556465974, 5.346792456754091 43.36427369550829, 5.351362664475785 43.35475126983334, 5.345953889526394 43.34216969676299, 5.337729855273533 43.3394772959638, 5.329077990964315 43.34476661722937, 5.339603554887142 43.34190279527505, 5.341406150239705 43.34408586633542, 5.324114173133351 43.35375629304477, 5.316713363285136 43.35404976835585, 5.313493447829519 43.3595552117808, 5.303969361284843 43.36045086170475, 5.282251109451829 43.35365696706913, 5.278844513676494 43.3660856296315, 5.283305078565481 43.37498263805623, 5.27878488897041 43.38046964802309))"
13170,Les Pennes-Mirabeau,003,Marseille-Aix-en-Provence,34.023091,19482.0,7707.09,13170,Les Pennes-Mirabeau,13,34.023091,19482.0,7707.09,"POLYGON ((5.265085102730711 43.40107916530866, 5.272158777593671 43.40547508790721, 5.274935104159372 43.41888193372818, 5.293164753017597 43.42178264626701, 5.297134382198841 43.43151716391456, 5.310818977120224 43.43154983115096, 5.343943178374506 43.41974982332647, 5.374872782882438 43.42002979830635, 5.379292987036449 43.41464085775298, 5.362299030105055 43.4088030103777, 5.348255542136216 43.408054635658, 5.345536989195882 43.40524294062753, 5.343634545705984 43.39886695136518, 5.350373341049701 43.38250241405356, 5.353825557470062 43.37670271616267, 5.337395902067063 43.37652786065883, 5.332278900932961 43.37144556465974, 5.319187884052383 43.37202419822751, 5.300135400741825 43.38706489960315, 5.27878488897041 43.38046964802309, 5.271310002717548 43.39117416313923, 5.265085102730711 43.40107916530866))"
13740,Le  Rove,003,Marseille-Aix-en-Provence,22.781969,4273.0,1716.03,13740,Le  Rove,13,22.781969,4273.0,1716.03,"POLYGON ((5.214271893198378 43.38189852497108, 5.228539198385469 43.38201014469333, 5.252925443876057 43.39251212834663, 5.271310002717548 43.39117416313923, 5.27878488897041 43.38046964802309, 5.283305078565481 43.37498263805623, 5.278844513676494 43.3660856296315, 5.282251109451829 43.35365696706913, 5.25786076572371 43.33837531623983, 5.237172134499143 43.33172190420366, 5.234068223569603 43.34196425868782, 5.236507987763541 43.34859197898474, 5.230747911483094 43.35399404881277, 5.229446865224597 43.36434338646105, 5.214271893198378 43.38189852497108))"
13100,Aix-en-Provence,003,Marseille-Aix-en-Provence,89.256825,78061.100885,40846.345849653,13100,Aix-en-Provence,13,89.256825,78061.100885,40846.345849653,"POLYGON ((5.562057860695456 43.50426538018506, 5.549682942853614 43.50020097805375, 5.536933787023045 43.50440668109339, 5.531688501685145 43.50548321387635, 5.504792478971988 43.50921358332521, 5.491325643633702 43.50723701961633, 5.479508811232418 43.51255727320381, 5.471440129423372 43.51188660434602, 5.46810941982206 43.50765754367973, 5.468105435371957 43.50765979470515, 5.463982131819255 43.50809556279579, 5.462991801007013 43.50837041337842, 5.456973807402083 43.50850691632234, 5.450944294783973 43.50864334512509, 5.444927726737847 43.50877914637589, 5.438898157069316 43.50891490571098, 5.432881532235137 43.50905003892962, 5.430928998975217 43.51056135343301, 5.433067375533649 43.5134384840489, 5.427222313112556 43.5179528812044, 5.42138969530242 43.52247586109308, 5.421574317526788 43.52685519502024, 5.427592833480301 43.52672068712339, 5.4336242984599 43.52658555434724, 5.43381025522119 43.53097405297189, 5.44001527456354 43.53521927363855, 5.446234535889626 43.53947195328683, 5.440387859151858 43.54398714304001, 5.434367563969036 43.54412236214003, 5.428334259215208 43.54425753785163, 5.422499057595828 43.54878066167243, 5.420606294668091 43.55174804029681, 5.422683848982045 43.55316007512002, 5.428705119061173 43.55302550311364, 5.434739344066026 43.55289030593029, 5.434925476944961 43.55727901898135, 5.441133375417349 43.5615231752752, 5.447168464041193 43.56138728650102, 5.45319053908989 43.56125135577146, 5.459225570506412 43.56111479689195, 5.459413595875235 43.56550335814036, 5.464277142807383 43.5703619326061, 5.465625718255377 43.56974704904903, 5.471661613009605 43.56960979819143, 5.471850622666279 43.57399849877175, 5.471828242005246 43.57406530720561, 5.493953568131332 43.56665083163599, 5.506971205225404 43.57670360035977, 5.534950699860112 43.58139177335333, 5.557657335195496 43.5796264361611, 5.55294635577752 43.56307429760054, 5.538926765639779 43.55481530719474, 5.560914434366336 43.54217283071215, 5.561058231287554 43.53872131125336, 5.57043490086052 43.53672650446305, 5.57651173172208 43.5315142815745, 5.585756046520943 43.53017791653967, 5.618537185142439 43.53166936294667, 5.622085740267295 43.52566060050302, 5.637728138442101 43.52063598156599, 5.635605143774253 43.51425074742661, 5.628240891746151 43.51037865564837, 5.617629540433236 43.50497280937559, 5.600755667179775 43.50212056201642, 5.562057860695456 43.50426538018506))"
13120,Gardanne,003,Marseille-Aix-en-Provence,26.629891,20474.0,8480.23,13120,Gardanne,13,26.629891,20474.0,8480.23,"POLYGON ((5.441786725113507 43.47152156549048, 5.457415654593009 43.47890973539048, 5.469146497254597 43.48901239103278, 5.477882319066905 43.4860137088568, 5.484402501437194 43.46953600915619, 5.496141605481284 43.46325387388253, 5.529479868767737 43.44014806205811, 5.518349738265179 43.42912938202144, 5.499995486166285 43.42854656423756, 5.486505064104966 43.43158387973976, 5.46434490698477 43.43006511919883, 5.44987504966663 43.43861152004904, 5.445013220640208 43.44741627966742, 5.447993616588479 43.46665609789983, 5.441786725113507 43.47152156549048))"
13290,Les Milles,003,Marseille-Aix-en-Provence,61.972388,11249.389934,5046.0141496235,13290,Les Milles,13,61.972388,11249.389934,5046.0141496235,"POLYGON ((5.327507739137819 43.46126429775204, 5.301002708892895 43.44611484404538, 5.29848357666333 43.45912027393804, 5.289915881756831 43.46642063862097, 5.289305507233951 43.47313888389219, 5.271657287649602 43.4856789428069, 5.26957227725897 43.49546209147543, 5.287412100701569 43.50939079962571, 5.291801505132685 43.51281630724214, 5.294161521575544 43.51958838448876, 5.306780542334508 43.51504581459622, 5.312608319571617 43.51594594015596, 5.334286452884516 43.5192910600294, 5.348489993511267 43.53631154485597, 5.353078047947707 43.53535734309941, 5.356726359433651 43.53743819227083, 5.357168929399347 43.53676266632154, 5.358364785832705 43.53543145496396, 5.364397326111746 43.53530016900449, 5.367701533099551 43.53682134433488, 5.371395579596789 43.53639853524112, 5.377428191531131 43.53626652493273, 5.379753855275163 43.53655768365705, 5.385604124135726 43.53204471367965, 5.385421846064904 43.5276561299432, 5.385239976746028 43.5232767324791, 5.391075891477608 43.51875568535895, 5.396923874577102 43.51424323325214, 5.396740788584712 43.50985472416061, 5.396558113147245 43.50547540128093, 5.40239095959974 43.50095381126059, 5.406345944439177 43.49940765867021, 5.408236198157675 43.49643972776521, 5.408052305321958 43.49205129380336, 5.407868824841654 43.48767204599182, 5.407684988087359 43.48328363913082, 5.413700457659602 43.48314987283013, 5.419727384686855 43.48301551649523, 5.419543043878716 43.47863631704544, 5.419358339444644 43.47424782380516, 5.419261644002159 43.47195012242226, 5.406890922345665 43.47052002438924, 5.387538048254518 43.46190174567168, 5.359343448484416 43.47977423933562, 5.332813708852858 43.48758492275154, 5.32115222876447 43.48164248386617, 5.327507739137819 43.46126429775204))"
13320,Bouc-Bel-Air,003,Marseille-Aix-en-Provence,21.756684,13679.0,4952.71,13320,Bouc-Bel-Air,13,21.756684,13679.0,4952.71,"POLYGON ((5.374872782882438 43.42002979830635, 5.391705044037056 43.43554557467586, 5.387538048254518 43.46190174567168, 5.406890922345665 43.47052002438924, 5.419261644002159 43.47195012242226, 5.433594400717819 43.47360549842289, 5.441786725113507 43.47152156549048, 5.447993616588479 43.46665609789983, 5.445013220640208 43.44741627966742, 5.417182564487701 43.43458378769451, 5.418515646695031 43.42778630282644, 5.414667468348407 43.42173349204099, 5.392716445626132 43.41649576926468, 5.379292987036449 43.41464085775298, 5.374872782882438 43.42002979830635))"
13590,Meyreuil,003,Marseille-Aix-en-Provence,20.398511,5295.0,2002.81,13590,Meyreuil,13,20.398511,5295.0,2002.81,"POLYGON ((5.464782344730195 43.50343250775528, 5.471441612135217 43.51188657055965, 5.479508811232418 43.51255727320381, 5.491325643633702 43.50723701961633, 5.504792478971988 43.50921358332521, 5.531688501685145 43.50548321387635, 5.536933787023045 43.50440668109339, 5.532697696185132 43.48291982820194, 5.496141605481284 43.46325387388253, 5.484402501437194 43.46953600915619, 5.477882319066905 43.4860137088568, 5.469146497254597 43.48901239103278, 5.470883450009647 43.49202454697501, 5.465240911684401 43.49711242217369, 5.464782344730195 43.50343250775528))"
